x_mm,y_mm,irradiance_lux
510.00,-600.00,296.628056
540.00,-600.00,279.062191
570.00,-600.00,262.493249
600.00,-600.00,246.583114
630.00,-600.00,231.562046
660.00,-600.00,217.772075
690.00,-600.00,204.750759
720.00,-600.00,192.444631
750.00,-600.00,180.862023
780.00,-600.00,170.001850
810.00,-600.00,159.768927
840.00,-600.00,150.200895
870.00,-600.00,141.242383
900.00,-600.00,132.826311
930.00,-600.00,124.993365
960.00,-600.00,117.641913
990.00,-600.00,110.820555
1020.00,-600.00,104.406349
1050.00,-600.00,98.430700
1080.00,-600.00,92.812606
1110.00,-600.00,87.603548
1140.00,-600.00,82.726872
1170.00,-600.00,78.160701
1200.00,-600.00,73.904489
1230.00,-600.00,69.897595
1260.00,-600.00,65.871950
1290.00,-600.00,61.837674
1320.00,-600.00,58.227117
1350.00,-600.00,54.765917
1380.00,-600.00,51.532385
1410.00,-600.00,48.589352
1440.00,-600.00,45.835316
1470.00,-600.00,43.256932
1500.00,-600.00,40.909464
-1500.00,-570.00,41.836887
-1470.00,-570.00,44.286325
-1440.00,-570.00,46.953430
-1410.00,-570.00,49.832372
-1380.00,-570.00,52.940678
-1350.00,-570.00,56.239704
-1320.00,-570.00,59.742236
-1290.00,-570.00,63.691570
-1260.00,-570.00,67.723857
-1230.00,-570.00,71.787082
-1200.00,-570.00,75.959691
-1170.00,-570.00,80.420253
-1140.00,-570.00,85.201705
-1110.00,-570.00,90.328865
-1080.00,-570.00,95.842046
-1050.00,-570.00,101.729832
-1020.00,-570.00,108.061859
-990.00,-570.00,114.810673
-960.00,-570.00,122.100187
-930.00,-570.00,129.922357
-900.00,-570.00,138.295413
-870.00,-570.00,147.234306
-840.00,-570.00,156.916054
-810.00,-570.00,167.156737
-780.00,-570.00,178.181545
-750.00,-570.00,189.966374
-720.00,-570.00,202.573933
-690.00,-570.00,215.957132
-660.00,-570.00,230.192393
-630.00,-570.00,245.758562
-600.00,-570.00,262.493204
-570.00,-570.00,280.111536
-540.00,-570.00,298.647021
-510.00,-570.00,318.182509
-480.00,-570.00,338.498386
-450.00,-570.00,359.577258
-420.00,-570.00,381.310710
-390.00,-570.00,403.490565
-360.00,-570.00,425.943599
-330.00,-570.00,448.538557
-300.00,-570.00,470.867992
-270.00,-570.00,492.653861
-240.00,-570.00,513.680760
-210.00,-570.00,533.347721
-180.00,-570.00,551.306710
-150.00,-570.00,567.405568
-120.00,-570.00,581.236598
-90.00,-570.00,592.193357
-60.00,-570.00,600.447935
-30.00,-570.00,605.293754
0.00,-570.00,606.919160
30.00,-570.00,605.293754
60.00,-570.00,600.447935
90.00,-570.00,592.193357
120.00,-570.00,581.236598
150.00,-570.00,567.405568
180.00,-570.00,551.306710
210.00,-570.00,533.347721
240.00,-570.00,513.680760
270.00,-570.00,492.653861
300.00,-570.00,470.867992
330.00,-570.00,448.538557
360.00,-570.00,425.943599
390.00,-570.00,403.490565
420.00,-570.00,381.310710
450.00,-570.00,359.577258
480.00,-570.00,338.498386
510.00,-570.00,318.182509
540.00,-570.00,298.647021
570.00,-570.00,280.111536
600.00,-570.00,262.493204
630.00,-570.00,245.758562
660.00,-570.00,230.192393
690.00,-570.00,215.957132
720.00,-570.00,202.573933
750.00,-570.00,189.966374
780.00,-570.00,178.181545
810.00,-570.00,167.156737
840.00,-570.00,156.916054
870.00,-570.00,147.234306
900.00,-570.00,138.295413
930.00,-570.00,129.922357
960.00,-570.00,122.100187
990.00,-570.00,114.810673
1020.00,-570.00,108.061859
1050.00,-570.00,101.729832
1080.00,-570.00,95.842046
1110.00,-570.00,90.328865
1140.00,-570.00,85.201705
1170.00,-570.00,80.420253
1200.00,-570.00,75.959691
1230.00,-570.00,71.787082
1260.00,-570.00,67.723857
1290.00,-570.00,63.691570
1320.00,-570.00,59.742236
1350.00,-570.00,56.239704
1380.00,-570.00,52.940678
1410.00,-570.00,49.832372
1440.00,-570.00,46.953430
1470.00,-570.00,44.286325
1500.00,-570.00,41.836887
-1500.00,-540.00,42.729255
-1470.00,-540.00,45.305522
-1440.00,-540.00,48.061233
-1410.00,-540.00,51.065547
-1380.00,-540.00,54.226732
-1350.00,-540.00,57.613783
-1320.00,-540.00,61.436025
-1290.00,-540.00,65.340916
-1260.00,-540.00,69.587581
-1230.00,-540.00,73.651790
-1200.00,-540.00,77.990266
-1170.00,-540.00,82.657077
-1140.00,-540.00,87.667788
-1110.00,-540.00,93.049565
-1080.00,-540.00,98.833425
-1050.00,-540.00,105.035543
-1020.00,-540.00,111.702954
-990.00,-540.00,118.887784
-960.00,-540.00,126.597346
-930.00,-540.00,134.905920
-900.00,-540.00,143.781587
-870.00,-540.00,153.421127
-840.00,-540.00,163.694976
-810.00,-540.00,174.726384
-780.00,-540.00,186.610077
-750.00,-540.00,199.350182
-720.00,-540.00,212.991908
-690.00,-540.00,227.519943
-660.00,-540.00,243.537657
-630.00,-540.00,260.786925
-600.00,-540.00,279.167980
-570.00,-540.00,298.702434
-540.00,-540.00,319.332483
-510.00,-540.00,341.092710
-480.00,-540.00,363.886810
-450.00,-540.00,387.630889
-420.00,-540.00,412.360345
-390.00,-540.00,437.567276
-360.00,-540.00,463.189399
-330.00,-540.00,489.077524
-300.00,-540.00,514.958038
-270.00,-540.00,540.152022
-240.00,-540.00,564.561855
-210.00,-540.00,587.400010
-180.00,-540.00,608.659152
-150.00,-540.00,627.409104
-120.00,-540.00,643.772787
-90.00,-540.00,656.855880
-60.00,-540.00,666.460405
-30.00,-540.00,672.229347
0.00,-540.00,674.131166
30.00,-540.00,672.229347
60.00,-540.00,666.460405
90.00,-540.00,656.855880
120.00,-540.00,643.772787
150.00,-540.00,627.409104
180.00,-540.00,608.659152
210.00,-540.00,587.400010
240.00,-540.00,564.561855
270.00,-540.00,540.152022
300.00,-540.00,514.958038
330.00,-540.00,489.077524
360.00,-540.00,463.189399
390.00,-540.00,437.567276
420.00,-540.00,412.360345
450.00,-540.00,387.630889
480.00,-540.00,363.886810
510.00,-540.00,341.092710
540.00,-540.00,319.332483
570.00,-540.00,298.702434
600.00,-540.00,279.167980
630.00,-540.00,260.786925
660.00,-540.00,243.537657
690.00,-540.00,227.519943
720.00,-540.00,212.991908
750.00,-540.00,199.350182
780.00,-540.00,186.610077
810.00,-540.00,174.726384
840.00,-540.00,163.694976
870.00,-540.00,153.421127
900.00,-540.00,143.781587
930.00,-540.00,134.905920
960.00,-540.00,126.597346
990.00,-540.00,118.887784
1020.00,-540.00,111.702954
1050.00,-540.00,105.035543
1080.00,-540.00,98.833425
1110.00,-540.00,93.049565
1140.00,-540.00,87.667788
1170.00,-540.00,82.657077
1200.00,-540.00,77.990266
1230.00,-540.00,73.651790
1260.00,-540.00,69.587581
1290.00,-540.00,65.340916
1320.00,-540.00,61.436025
1350.00,-540.00,57.613783
1380.00,-540.00,54.226732
1410.00,-540.00,51.065547
1440.00,-540.00,48.061233
1470.00,-540.00,45.305522
1500.00,-540.00,42.729255
-1500.00,-510.00,43.606801
-1470.00,-510.00,46.260585
-1440.00,-510.00,49.155067
-1410.00,-510.00,52.201623
-1380.00,-510.00,55.467340
-1350.00,-510.00,59.094237
-1320.00,-510.00,62.924552
-1290.00,-510.00,67.144181
-1260.00,-510.00,71.250192
-1230.00,-510.00,75.462212
-1200.00,-510.00,79.997609
-1170.00,-510.00,84.884175
-1140.00,-510.00,90.114664
-1110.00,-510.00,95.754509
-1080.00,-510.00,101.811760
-1050.00,-510.00,108.333376
-1020.00,-510.00,115.373045
-990.00,-510.00,122.941309
-960.00,-510.00,131.096265
-930.00,-510.00,139.903416
-900.00,-510.00,149.353587
-870.00,-510.00,159.557010
-840.00,-510.00,170.568568
-810.00,-510.00,182.400971
-780.00,-510.00,195.208286
-750.00,-510.00,208.925633
-720.00,-510.00,223.657228
-690.00,-510.00,239.659967
-660.00,-510.00,257.372867
-630.00,-510.00,276.365921
-600.00,-510.00,296.571869
-570.00,-510.00,318.241110
-540.00,-510.00,341.095178
-510.00,-510.00,365.296324
-480.00,-510.00,390.954748
-450.00,-510.00,417.654868
-420.00,-510.00,445.495226
-390.00,-510.00,474.167220
-360.00,-510.00,503.623311
-330.00,-510.00,533.438586
-300.00,-510.00,562.998810
-270.00,-510.00,592.297470
-240.00,-510.00,620.398208
-210.00,-510.00,647.352035
-180.00,-510.00,672.227473
-150.00,-510.00,694.415864
-120.00,-510.00,713.522356
-90.00,-510.00,728.990641
-60.00,-510.00,740.296131
-30.00,-510.00,747.402064
0.00,-510.00,749.877725
30.00,-510.00,747.402064
60.00,-510.00,740.296131
90.00,-510.00,728.990641
120.00,-510.00,713.522356
150.00,-510.00,694.415864
180.00,-510.00,672.227473
210.00,-510.00,647.352035
240.00,-510.00,620.398208
270.00,-510.00,592.297470
300.00,-510.00,562.998810
330.00,-510.00,533.438586
360.00,-510.00,503.623311
390.00,-510.00,474.167220
420.00,-510.00,445.495226
450.00,-510.00,417.654868
480.00,-510.00,390.954748
510.00,-510.00,365.296324
540.00,-510.00,341.095178
570.00,-510.00,318.241110
600.00,-510.00,296.571869
630.00,-510.00,276.365921
660.00,-510.00,257.372867
690.00,-510.00,239.659967
720.00,-510.00,223.657228
750.00,-510.00,208.925633
780.00,-510.00,195.208286
810.00,-510.00,182.400971
840.00,-510.00,170.568568
870.00,-510.00,159.557010
900.00,-510.00,149.353587
930.00,-510.00,139.903416
960.00,-510.00,131.096265
990.00,-510.00,122.941309
1020.00,-510.00,115.373045
1050.00,-510.00,108.333376
1080.00,-510.00,101.811760
1110.00,-510.00,95.754509
1140.00,-510.00,90.114664
1170.00,-510.00,84.884175
1200.00,-510.00,79.997609
1230.00,-510.00,75.462212
1260.00,-510.00,71.250192
1290.00,-510.00,67.144181
1320.00,-510.00,62.924552
1350.00,-510.00,59.094237
1380.00,-510.00,55.467340
1410.00,-510.00,52.201623
1440.00,-510.00,49.155067
1470.00,-510.00,46.260585
1500.00,-510.00,43.606801
-1500.00,-480.00,44.466571
-1470.00,-480.00,47.196845
-1440.00,-480.00,50.176727
-1410.00,-480.00,53.316784
-1380.00,-480.00,56.775825
-1350.00,-480.00,60.492342
-1320.00,-480.00,64.456230
-1290.00,-480.00,68.736721
-1260.00,-480.00,72.881104
-1230.00,-480.00,77.272203
-1200.00,-480.00,81.984463
-1170.00,-480.00,87.056421
-1140.00,-480.00,92.518559
-1110.00,-480.00,98.417074
-1080.00,-480.00,104.748902
-1050.00,-480.00,111.592658
-1020.00,-480.00,118.993334
-990.00,-480.00,126.983242
-960.00,-480.00,135.573708
-930.00,-480.00,144.908172
-900.00,-480.00,154.990835
-870.00,-480.00,165.859803
-840.00,-480.00,177.573427
-810.00,-480.00,190.192115
-780.00,-480.00,203.936101
-750.00,-480.00,218.675201
-720.00,-480.00,234.656850
-690.00,-480.00,252.496604
-660.00,-480.00,271.736803
-630.00,-480.00,292.490166
-600.00,-480.00,314.652948
-570.00,-480.00,338.436838
-540.00,-480.00,363.952722
-510.00,-480.00,390.954210
-480.00,-480.00,419.393309
-450.00,-480.00,449.661247
-420.00,-480.00,481.041143
-390.00,-480.00,513.680736
-360.00,-480.00,547.080333
-330.00,-480.00,581.234290
-300.00,-480.00,615.371992
-270.00,-480.00,649.145107
-240.00,-480.00,682.279552
-210.00,-480.00,713.641701
-180.00,-480.00,742.736440
-150.00,-480.00,768.811206
-120.00,-480.00,791.515357
-90.00,-480.00,809.904001
-60.00,-480.00,823.360635
-30.00,-480.00,831.648157
0.00,-480.00,834.252321
30.00,-480.00,831.648157
60.00,-480.00,823.360635
90.00,-480.00,809.904001
120.00,-480.00,791.515357
150.00,-480.00,768.811206
180.00,-480.00,742.736440
210.00,-480.00,713.641701
240.00,-480.00,682.279552
270.00,-480.00,649.145107
300.00,-480.00,615.371992
330.00,-480.00,581.234290
360.00,-480.00,547.080333
390.00,-480.00,513.680736
420.00,-480.00,481.041143
450.00,-480.00,449.661247
480.00,-480.00,419.393309
510.00,-480.00,390.954210
540.00,-480.00,363.952722
570.00,-480.00,338.436838
600.00,-480.00,314.652948
630.00,-480.00,292.490166
660.00,-480.00,271.736803
690.00,-480.00,252.496604
720.00,-480.00,234.656850
750.00,-480.00,218.675201
780.00,-480.00,203.936101
810.00,-480.00,190.192115
840.00,-480.00,177.573427
870.00,-480.00,165.859803
900.00,-480.00,154.990835
930.00,-480.00,144.908172
960.00,-480.00,135.573708
990.00,-480.00,126.983242
1020.00,-480.00,118.993334
1050.00,-480.00,111.592658
1080.00,-480.00,104.748902
1110.00,-480.00,98.417074
1140.00,-480.00,92.518559
1170.00,-480.00,87.056421
1200.00,-480.00,81.984463
1230.00,-480.00,77.272203
1260.00,-480.00,72.881104
1290.00,-480.00,68.736721
1320.00,-480.00,64.456230
1350.00,-480.00,60.492342
1380.00,-480.00,56.775825
1410.00,-480.00,53.316784
1440.00,-480.00,50.176727
1470.00,-480.00,47.196845
1500.00,-480.00,44.466571
-1500.00,-450.00,45.305547
-1470.00,-450.00,48.110925
-1440.00,-450.00,51.174733
-1410.00,-450.00,54.406790
-1380.00,-450.00,57.969420
-1350.00,-450.00,61.800947
-1320.00,-450.00,65.993056
-1290.00,-450.00,70.239489
-1260.00,-450.00,74.463930
-1230.00,-450.00,79.021898
-1200.00,-450.00,83.908340
-1170.00,-450.00,89.186491
-1140.00,-450.00,94.892549
-1110.00,-450.00,101.036899
-1080.00,-450.00,107.658168
-1050.00,-450.00,114.826449
-1020.00,-450.00,122.591801
-990.00,-450.00,130.972757
-960.00,-450.00,140.040885
-930.00,-450.00,149.893157
-900.00,-450.00,160.537785
-870.00,-450.00,172.038499
-840.00,-450.00,184.487070
-810.00,-450.00,198.034120
-780.00,-450.00,212.692852
-750.00,-450.00,228.560095
-720.00,-450.00,246.194228
-690.00,-450.00,265.472544
-660.00,-450.00,286.419165
-630.00,-450.00,308.974936
-600.00,-450.00,333.395082
-570.00,-450.00,359.510317
-540.00,-450.00,387.629340
-510.00,-450.00,417.730060
-480.00,-450.00,449.661283
-450.00,-450.00,483.278526
-420.00,-450.00,518.728108
-390.00,-450.00,555.671749
-360.00,-450.00,593.874443
-330.00,-450.00,632.795149
-300.00,-450.00,672.227530
-270.00,-450.00,711.336037
-240.00,-450.00,749.627683
-210.00,-450.00,786.442459
-180.00,-450.00,820.668630
-150.00,-450.00,851.680096
-120.00,-450.00,878.027080
-90.00,-450.00,899.843246
-60.00,-450.00,915.819275
-30.00,-450.00,925.777630
0.00,-450.00,929.131414
30.00,-450.00,925.777630
60.00,-450.00,915.819275
90.00,-450.00,899.843246
120.00,-450.00,878.027080
150.00,-450.00,851.680096
180.00,-450.00,820.668630
210.00,-450.00,786.442459
240.00,-450.00,749.627683
270.00,-450.00,711.336037
300.00,-450.00,672.227530
330.00,-450.00,632.795149
360.00,-450.00,593.874443
390.00,-450.00,555.671749
420.00,-450.00,518.728108
450.00,-450.00,483.278526
480.00,-450.00,449.661283
510.00,-450.00,417.730060
540.00,-450.00,387.629340
570.00,-450.00,359.510317
600.00,-450.00,333.395082
630.00,-450.00,308.974936
660.00,-450.00,286.419165
690.00,-450.00,265.472544
720.00,-450.00,246.194228
750.00,-450.00,228.560095
780.00,-450.00,212.692852
810.00,-450.00,198.034120
840.00,-450.00,184.487070
870.00,-450.00,172.038499
900.00,-450.00,160.537785
930.00,-450.00,149.893157
960.00,-450.00,140.040885
990.00,-450.00,130.972757
1020.00,-450.00,122.591801
1050.00,-450.00,114.826449
1080.00,-450.00,107.658168
1110.00,-450.00,101.036899
1140.00,-450.00,94.892549
1170.00,-450.00,89.186491
1200.00,-450.00,83.908340
1230.00,-450.00,79.021898
1260.00,-450.00,74.463930
1290.00,-450.00,70.239489
1320.00,-450.00,65.993056
1350.00,-450.00,61.800947
1380.00,-450.00,57.969420
1410.00,-450.00,54.406790
1440.00,-450.00,51.174733
1470.00,-450.00,48.110925
1500.00,-450.00,45.305547
-1500.00,-420.00,46.070414
-1470.00,-420.00,48.999397
-1440.00,-420.00,52.145230
-1410.00,-420.00,55.467316
-1380.00,-420.00,59.193101
-1350.00,-420.00,63.108437
-1320.00,-420.00,67.428925
-1290.00,-420.00,71.648033
-1260.00,-420.00,76.010612
-1230.00,-420.00,80.722164
-1200.00,-420.00,85.792087
-1170.00,-420.00,91.263492
-1140.00,-420.00,97.185228
-1110.00,-420.00,103.586218
-1080.00,-420.00,110.494383
-1050.00,-420.00,117.985473
-1020.00,-420.00,126.114691
-990.00,-420.00,134.887581
-960.00,-420.00,144.434335
-930.00,-420.00,154.787568
-900.00,-420.00,166.040930
-870.00,-420.00,178.181557
-840.00,-420.00,191.476847
-810.00,-420.00,205.852867
-780.00,-420.00,221.446769
-750.00,-420.00,238.633265
-720.00,-420.00,257.791712
-690.00,-420.00,278.646580
-660.00,-420.00,301.267918
-630.00,-420.00,325.952405
-600.00,-420.00,352.519041
-570.00,-420.00,381.241258
-540.00,-420.00,412.286709
-510.00,-420.00,445.497364
-480.00,-420.00,481.043340
-450.00,-420.00,518.729295
-420.00,-420.00,558.645018
-390.00,-420.00,600.344489
-360.00,-420.00,643.772899
-330.00,-420.00,688.367145
-300.00,-420.00,733.651916
-270.00,-420.00,778.799395
-240.00,-420.00,823.362899
-210.00,-420.00,866.160271
-180.00,-420.00,906.302718
-150.00,-420.00,942.573066
-120.00,-420.00,974.198768
-90.00,-420.00,999.858155
-60.00,-420.00,1018.171259
-30.00,-420.00,1029.479236
0.00,-420.00,1033.111309
30.00,-420.00,1029.479236
60.00,-420.00,1018.171259
90.00,-420.00,999.858155
120.00,-420.00,974.198768
150.00,-420.00,942.573066
180.00,-420.00,906.302718
210.00,-420.00,866.160271
240.00,-420.00,823.362899
270.00,-420.00,778.799395
300.00,-420.00,733.651916
330.00,-420.00,688.367145
360.00,-420.00,643.772899
390.00,-420.00,600.344489
420.00,-420.00,558.645018
450.00,-420.00,518.729295
480.00,-420.00,481.043340
510.00,-420.00,445.497364
540.00,-420.00,412.286709
570.00,-420.00,381.241258
600.00,-420.00,352.519041
630.00,-420.00,325.952405
660.00,-420.00,301.267918
690.00,-420.00,278.646580
720.00,-420.00,257.791712
750.00,-420.00,238.633265
780.00,-420.00,221.446769
810.00,-420.00,205.852867
840.00,-420.00,191.476847
870.00,-420.00,178.181557
900.00,-420.00,166.040930
930.00,-420.00,154.787568
960.00,-420.00,144.434335
990.00,-420.00,134.887581
1020.00,-420.00,126.114691
1050.00,-420.00,117.985473
1080.00,-420.00,110.494383
1110.00,-420.00,103.586218
1140.00,-420.00,97.185228
1170.00,-420.00,91.263492
1200.00,-420.00,85.792087
1230.00,-420.00,80.722164
1260.00,-420.00,76.010612
1290.00,-420.00,71.648033
1320.00,-420.00,67.428925
1350.00,-420.00,63.108437
1380.00,-420.00,59.193101
1410.00,-420.00,55.467316
1440.00,-420.00,52.145230
1470.00,-420.00,48.999397
1500.00,-420.00,46.070414
-1500.00,-390.00,46.857906
-1470.00,-390.00,49.832447
-1440.00,-390.00,53.056220
-1410.00,-390.00,56.493979
-1380.00,-390.00,60.319479
-1350.00,-390.00,64.378036
-1320.00,-390.00,68.736700
-1290.00,-390.00,72.976357
-1260.00,-390.00,77.482012
-1230.00,-390.00,82.354399
-1200.00,-390.00,87.603391
-1170.00,-390.00,93.288195
-1140.00,-390.00,99.409580
-1110.00,-390.00,106.034596
-1080.00,-390.00,113.240252
-1050.00,-390.00,121.067027
-1020.00,-390.00,129.522794
-990.00,-390.00,138.718952
-960.00,-390.00,148.706054
-930.00,-390.00,159.556982
-900.00,-390.00,171.419537
-870.00,-390.00,184.272213
-840.00,-390.00,198.301840
-810.00,-390.00,213.591370
-780.00,-390.00,230.192935
-750.00,-390.00,248.895198
-720.00,-390.00,269.440746
-690.00,-390.00,291.932399
-660.00,-390.00,316.527338
-630.00,-390.00,343.078943
-600.00,-390.00,372.081823
-570.00,-390.00,403.492769
-540.00,-390.00,437.565155
-510.00,-390.00,474.250663
-480.00,-390.00,513.678415
-450.00,-390.00,555.672927
-420.00,-390.00,600.344427
-390.00,-390.00,647.347694
-360.00,-390.00,696.644748
-330.00,-390.00,747.402810
-300.00,-390.00,799.340422
-270.00,-390.00,851.542921
-240.00,-390.00,903.064960
-210.00,-390.00,952.949214
-180.00,-390.00,999.860873
-150.00,-390.00,1040.476759
-120.00,-390.00,1074.173838
-90.00,-390.00,1100.772366
-60.00,-390.00,1120.478011
-30.00,-390.00,1132.660697
0.00,-390.00,1136.690001
30.00,-390.00,1132.660697
60.00,-390.00,1120.478011
90.00,-390.00,1100.772366
120.00,-390.00,1074.173838
150.00,-390.00,1040.476759
180.00,-390.00,999.860873
210.00,-390.00,952.949214
240.00,-390.00,903.064960
270.00,-390.00,851.542921
300.00,-390.00,799.340422
330.00,-390.00,747.402810
360.00,-390.00,696.644748
390.00,-390.00,647.347694
420.00,-390.00,600.344427
450.00,-390.00,555.672927
480.00,-390.00,513.678415
510.00,-390.00,474.250663
540.00,-390.00,437.565155
570.00,-390.00,403.492769
600.00,-390.00,372.081823
630.00,-390.00,343.078943
660.00,-390.00,316.527338
690.00,-390.00,291.932399
720.00,-390.00,269.440746
750.00,-390.00,248.895198
780.00,-390.00,230.192935
810.00,-390.00,213.591370
840.00,-390.00,198.301840
870.00,-390.00,184.272213
900.00,-390.00,171.419537
930.00,-390.00,159.556982
960.00,-390.00,148.706054
990.00,-390.00,138.718952
1020.00,-390.00,129.522794
1050.00,-390.00,121.067027
1080.00,-390.00,113.240252
1110.00,-390.00,106.034596
1140.00,-390.00,99.409580
1170.00,-390.00,93.288195
1200.00,-390.00,87.603391
1230.00,-390.00,82.354399
1260.00,-390.00,77.482012
1290.00,-390.00,72.976357
1320.00,-390.00,68.736700
1350.00,-390.00,64.378036
1380.00,-390.00,60.319479
1410.00,-390.00,56.493979
1440.00,-390.00,53.056220
1470.00,-390.00,49.832447
1500.00,-390.00,46.857906
-1500.00,-360.00,47.564009
-1470.00,-360.00,50.631329
-1440.00,-360.00,53.930642
-1410.00,-360.00,57.482375
-1380.00,-360.00,61.372966
-1350.00,-360.00,65.569275
-1320.00,-360.00,69.961691
-1290.00,-360.00,74.267262
-1260.00,-360.00,78.902428
-1230.00,-360.00,83.919694
-1200.00,-360.00,89.343313
-1170.00,-360.00,95.185778
-1140.00,-360.00,101.552538
-1110.00,-360.00,108.438831
-1080.00,-360.00,115.892808
-1050.00,-360.00,124.017134
-1020.00,-360.00,132.844444
-990.00,-360.00,142.422633
-960.00,-360.00,152.883298
